run_id,stage,status,benchmark_mode,git_commit,git_dirty,slurm_job_id,hostname,started_at_utc,world_size,model,model_revision,parameter_count,dataset,dataset_digest,seed,global_batch_size,sequence_length,micro_batch_size,gradient_accumulation_steps,activation_checkpointing,accumulation_sync,gpu_name,gpu_capacity_gib,gpu_topology,torch_version,cuda_version,nccl_version,transformers_version,datasets_version,comparison_config_digest,warmup_steps,measure_steps,profile_steps,useful_tokens,elapsed_seconds,tokens_per_sec,peak_bf16_tflops_per_gpu,mfu,mfu_definition,peak_allocated_bytes,peak_reserved_bytes,rank_memory,memory_components,memory_probe_method,communication_active_fraction,communication_exposed_fraction,communication_active_definition,communication_exposed_definition,step_time_mean_seconds,step_time_std_seconds,scaling_efficiency
scaling-20260813T211335Z-e1493f549e,scaling,ok,pilot,97c1c9957a31b5234d6ab856b4a86261c7d2be8e,False,57342451,gl1511.arc-ts.umich.edu,2026-08-13T21:13:35Z,2,Qwen/Qwen3-8B,b968826d9c46dd6066d109eabc6255188de91218,8190735360,openai/gsm8k,c4456be30160da3373203a6d89a8226b5cad5bbe73ab18649f361f903acd2ff2,42,8,2048,1,4,True,reduce_scatter,NVIDIA A40,44.423828125,"[4mGPU0	GPU1	NIC0	CPU Affinity	NUMA Affinity	GPU NUMA ID[0m
GPU0	 X 	PIX	PIX	8-9,14-15	0		N/A
GPU1	PIX	 X 	PIX	8-9,14-15	0		N/A
NIC0	PIX	PIX	 X 				

Legend:

  X    = Self
  SYS  = Connection traversing PCIe as well as the SMP interconnect between NUMA nodes (e.g., QPI/UPI)
  NODE = Connection traversing PCIe as well as the interconnect between PCIe Host Bridges within a NUMA node
  PHB  = Connection traversing PCIe as well as a PCIe Host Bridge (typically the CPU)
  PXB  = Connection traversing multiple PCIe bridges (without traversing the PCIe Host Bridge)
  PIX  = Connection traversing at most a single PCIe bridge
  NV#  = Connection traversing a bonded set of # NVLinks

NIC Legend:

  NIC0: mlx5_0",2.11.0+cu130,13.0,2.28.9,5.9.0,4.8.5,2365511ead5054e88715e69cf53c881ecd2fc0d9b1cd46c9b1fc6639702cd2db,3,10,3,163840,183.51764779002406,892.7751743388806,149.7,0.14654278935846962,6 * parameter_count * useful_nonpadding_tokens / (seconds * world_size * peak_bf16_flops_per_gpu),41313755136,47049605120,"[{""benchmark_mode"":""pilot"",""communication_active_fraction"":0.9641704812911382,""communication_exposed_fraction"":0.2317211762539767,""gpu_name"":""NVIDIA A40"",""memory_components"":{""activations_bytes"":1915181572,""category_sum_bytes"":41313755136,""collectives_bytes"":1228931072,""grads_bytes"":8190735360,""optimizer_bytes"":16381472316,""other_bytes"":5406699456,""params_bytes"":8190735360,""peak_allocated_bytes"":41313755136},""peak_allocated_bytes"":41313755136,""peak_reserved_bytes"":47049605120,""rank"":0,""run_id"":""scaling-20260813T211335Z-e1493f549e"",""step_seconds"":[18.331507700961083,18.34297418803908,18.361093056038953,18.35111729800701,18.374692626064643,18.324604294029996,18.34817753196694,18.334792370093055,18.35161844396498,18.336031578015536],""world_size"":2},{""benchmark_mode"":""pilot"",""communication_active_fraction"":0.9641709603588391,""communication_exposed_fraction"":0.21626851482092035,""gpu_name"":""NVIDIA A40"",""memory_components"":{""activations_bytes"":1915181572,""category_sum_bytes"":41313755136,""collectives_bytes"":1228931072,""grads_bytes"":8190735360,""optimizer_bytes"":16381472316,""other_bytes"":5406699456,""params_bytes"":8190735360,""peak_allocated_bytes"":41313755136},""peak_allocated_bytes"":41313755136,""peak_reserved_bytes"":47049605120,""rank"":1,""run_id"":""scaling-20260813T211335Z-e1493f549e"",""step_seconds"":[18.331458860076964,18.3430058240192,18.361060117953457,18.351145156892017,18.374728275928646,18.324573562014848,18.348210182972252,18.334822979057208,18.351644454989582,18.33607395400759],""world_size"":2}]","{""activations_bytes"":1915181572,""category_sum_bytes"":41313755136,""collectives_bytes"":1228931072,""grads_bytes"":8190735360,""optimizer_bytes"":16381472316,""other_bytes"":5406699456,""params_bytes"":8190735360,""peak_allocated_bytes"":41313755136}","{""activations"":""maximum live non-parameter storage observed by saved_tensors_hooks"",""collectives"":""maximum FSDP post-unshard versus post-reshard allocator delta"",""other"":""allocated peak minus inventoried categories, clamped at zero"",""params_grads_optimizer"":""deduplicated local tensor storage inventory""}",0.9641709603588391,0.2317211762539767,union duration of NCCL CUDA kernels / profiled CUDA step window,NCCL CUDA-kernel duration not overlapped by compute kernels / profiled CUDA step window,18.345683587889653,0.014197009100253292,
